dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,correlation_0,correlation_45,correlation_90,correlation_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,contrast_0,contrast_45,contrast_90,contrast_135,ASM_0,ASM_45,ASM_90,ASM_135,energy_0,energy_45,energy_90,energy_135,label
2.296395436,1.926435282,1.030472691,1.941323069,0.939275436,0.951438433,0.979883858,0.951200118,0.926947987,0.929237547,0.935808914,0.928728807,303.4221783,243.5703484,100.273765,244.7656641,0.840758432,0.84198702,0.847122166,0.841861482,0.916928804,0.917598507,0.920392398,0.917530099,Sauropus androgynus
3.817082045,3.623218946,2.714347275,3.708605167,0.959571088,0.962383882,0.975188138,0.960466212,0.806081826,0.808436512,0.816413779,0.806104041,294.4708737,274.8210399,180.3732799,288.8314196,0.608917211,0.608052016,0.61351155,0.607801277,0.780331475,0.779776901,0.783269781,0.779616109,Hibiscus Leaf
2.960023649,2.866955898,2.292116629,3.019245825,0.961508773,0.964115455,0.973720777,0.960934698,0.85334764,0.853058137,0.858138196,0.851676576,217.4012838,203.3655271,148.1102655,221.391571,0.700290257,0.699294183,0.70344775,0.699015548,0.83683347,0.836238114,0.83871792,0.836071497,Hibiscus Leaf
2.479176954,2.313093685,1.662431918,2.33408142,0.951005157,0.953248464,0.970048086,0.955444391,0.901298855,0.903048456,0.90741016,0.901362671,223.3359235,213.8946764,136.2152561,203.8480102,0.795649784,0.795281412,0.799087928,0.795385897,0.891992032,0.891785519,0.893917182,0.891844099,Hibiscus Leaf
3.067777229,2.890775052,2.196198123,3.007065501,0.962395331,0.964578201,0.974764762,0.962698975,0.861847795,0.863706763,0.869500353,0.862186627,265.7586476,251.1951918,177.9546328,264.5218032,0.71772783,0.717206909,0.721457042,0.716875046,0.84718819,0.846880693,0.849386274,0.846684738,Hibiscus Leaf
2.35612282,2.254579854,1.776637279,2.299980428,0.959583279,0.96144035,0.971496331,0.960130811,0.881549418,0.882544706,0.886857919,0.881822124,156.0961304,149.4540645,109.8392675,154.5297299,0.754329319,0.753761835,0.75716936,0.753382393,0.868521341,0.868194584,0.870154791,0.867976033,Hibiscus Leaf
3.628804023,3.377211639,2.64701899,3.638393789,0.964233577,0.965462126,0.975694182,0.964276393,0.815523366,0.819008521,0.823831339,0.814195054,278.0860664,269.3730232,188.6072117,278.6209682,0.627410793,0.626192264,0.631344497,0.626354451,0.792092667,0.79132311,0.794571896,0.791425581,Hibiscus Leaf
2.856934952,2.875561065,2.321251179,2.85292928,0.960903008,0.958444479,0.968654309,0.961260056,0.867871975,0.869455644,0.873216844,0.866531754,247.164031,263.6173669,197.7292159,245.7560804,0.724260366,0.722516667,0.726375779,0.723208557,0.85103488,0.850009804,0.85227682,0.850416696,Hibiscus Leaf
2.603069207,2.529625522,1.944854311,2.597749217,0.965152493,0.964053007,0.974717884,0.965312035,0.848456648,0.852265402,0.857908158,0.848255739,188.6577484,195.2551148,136.5869225,188.4163883,0.679429432,0.677929604,0.682474953,0.678303664,0.824275095,0.823364806,0.826120423,0.823591928,Hibiscus Leaf
2.447724733,2.391296973,1.78285818,2.309727296,0.959844776,0.960825651,0.972420517,0.961744441,0.885054562,0.88511382,0.891117429,0.886183179,187.150972,183.2333116,128.2496784,178.9357842,0.761084911,0.760269725,0.763778475,0.760236094,0.872401806,0.871934473,0.873944206,0.871915188,Hibiscus Leaf
3.477676135,3.387558716,2.839789137,3.599458507,0.966061426,0.964236339,0.972500277,0.964883908,0.787439974,0.791023201,0.795918592,0.785635403,213.606779,225.7487996,172.7636155,221.6611887,0.577444487,0.574999911,0.579241258,0.575104701,0.759897682,0.758287485,0.761079009,0.758356579,Hibiscus Leaf
2.439967255,2.353281576,1.795105577,2.378692589,0.960704384,0.960426784,0.972219235,0.961800719,0.884939046,0.887587574,0.892023393,0.885180586,186.2898594,188.2780467,131.4041414,181.7412578,0.760988117,0.759866022,0.763472376,0.760121515,0.872346329,0.871702944,0.873769063,0.87184948,Hibiscus Leaf
2.34359001,2.135751566,1.583983774,2.225750261,0.951546516,0.956043289,0.968462632,0.953841712,0.913495782,0.915513516,0.919498019,0.914241928,238.0692586,216.7819415,154.5901496,227.6394898,0.81610449,0.816017224,0.819110622,0.815763637,0.903385018,0.903336717,0.905047304,0.903196345,Hibiscus Leaf
3.346961979,3.063119781,2.358647861,3.310079593,0.961386223,0.964137379,0.974486161,0.961630851,0.854881987,0.857130918,0.86233578,0.854865494,244.2605317,227.6343946,161.0458435,243.5443306,0.708251123,0.707776992,0.711482757,0.706964338,0.84157657,0.841294831,0.843494373,0.840811714,Hibiscus Leaf
3.208737233,2.955277923,2.250319955,3.148525574,0.960127083,0.96294093,0.973920802,0.960892189,0.855525798,0.857315823,0.863572957,0.855161608,223.5293992,208.4661991,145.8860603,219.9908599,0.708016743,0.707470494,0.711341667,0.70687727,0.841437308,0.841112653,0.843410735,0.840759936,Hibiscus Leaf
3.075398269,3.023329854,2.335241724,3.002107255,0.963460951,0.963474749,0.973552569,0.963660935,0.85703716,0.857664065,0.863961876,0.857847324,259.3897126,260.1759003,187.3465787,258.8496673,0.707139875,0.705762395,0.709881062,0.70597603,0.840916092,0.840096658,0.842544398,0.840223797,Hibiscus Leaf
3.453312196,3.391114301,2.659013663,3.360575418,0.965116181,0.965942855,0.973849519,0.964590428,0.825190689,0.825845427,0.834508455,0.826700681,306.9641233,300.6379567,229.6554788,312.5764483,0.637952873,0.636875168,0.641290497,0.636642185,0.798719521,0.798044591,0.800806155,0.797898605,Hibiscus Leaf
2.959861223,2.704495042,2.114671929,2.935601514,0.962696151,0.967454533,0.975727942,0.962038118,0.85571894,0.85705889,0.86346221,0.856079283,267.2795681,233.9716206,173.5388174,272.910608,0.694776294,0.694680759,0.698847365,0.69357179,0.83353242,0.83347511,0.835970911,0.832809576,Hibiscus Leaf
3.502351932,3.337904489,2.575543438,3.468143267,0.957530853,0.960417176,0.97008672,0.955741768,0.850806522,0.851758961,0.857532671,0.850258001,264.5865862,247.4410882,185.9644177,276.6681041,0.699024953,0.698433618,0.702367914,0.697561438,0.836077121,0.83572341,0.838073931,0.835201435,Hibiscus Leaf
3.693716053,3.493860908,2.662798044,3.541022965,0.964059281,0.965645083,0.975157907,0.965639985,0.816497687,0.818872026,0.827970202,0.817956195,319.8300696,306.676357,220.6289395,306.7218685,0.629475559,0.628515691,0.633205611,0.6284533,0.793394958,0.792789815,0.795742176,0.792750465,Hibiscus Leaf
2.84189428,2.572631785,2.025402009,2.851115605,0.956941818,0.962595169,0.970159652,0.954097632,0.875883976,0.878055642,0.883947177,0.87623585,249.6438902,217.6316871,172.6251162,267.0727166,0.742394822,0.742182002,0.745479249,0.741029828,0.861623364,0.861499856,0.863411402,0.860830894,Hibiscus Leaf
3.199654357,2.93250261,2.286835344,3.206778445,0.961922923,0.965954045,0.975085225,0.96070929,0.841163352,0.844168254,0.850402615,0.840576557,282.9692365,253.8424387,184.7711,292.9466793,0.670131091,0.669552721,0.673800775,0.668835683,0.81861535,0.818262013,0.820853687,0.817823748,Hibiscus Leaf
2.55627745,2.319519833,1.854314292,2.627981472,0.956260402,0.960605942,0.970751323,0.95425718,0.879900356,0.88137877,0.886120737,0.8795197,185.1242496,167.3262983,123.5149966,194.292667,0.751760366,0.751375697,0.754799145,0.750408484,0.867041156,0.866819299,0.868791773,0.86626121,Hibiscus Leaf
2.56090335,2.310040449,1.839798858,2.623766962,0.956777221,0.961422767,0.971703298,0.955022403,0.879584608,0.881227322,0.885934845,0.879453171,182.8647899,163.7922169,119.4478303,190.9670472,0.751366064,0.751076019,0.754568363,0.750091965,0.866813743,0.866646421,0.868658945,0.866078498,Hibiscus Leaf
2.734335612,2.468338987,1.934369502,2.793058455,0.959043082,0.962938746,0.972094703,0.957708196,0.878783898,0.881147539,0.887408323,0.87931602,230.0906403,208.9462878,156.417228,238.4354188,0.75051643,0.750386837,0.753399514,0.748872923,0.866323514,0.866248715,0.867985895,0.865374441,Hibiscus Leaf
4.307342966,3.935125261,3.365040484,4.464117954,0.957764213,0.96256437,0.967352625,0.952778878,0.784975688,0.787585264,0.794878354,0.784104531,314.878778,279.9140397,242.9429848,353.082209,0.576962631,0.576296121,0.580434504,0.574701542,0.759580563,0.7591417,0.761862523,0.758090722,Hibiscus Leaf
2.735388134,2.471216075,1.939054618,2.792967119,0.959084529,0.962898482,0.972008251,0.957768931,0.87873812,0.881082907,0.88731971,0.879264213,229.80184,209.1223708,156.8636165,238.0350404,0.750403876,0.750206031,0.753225186,0.748782596,0.86625855,0.866144348,0.867885468,0.86532225,Hibiscus Leaf
3.475148782,3.316597077,2.402181203,3.237069415,0.957707261,0.959267592,0.973824862,0.961084168,0.856046186,0.85724375,0.864236848,0.857280445,285.2617986,275.6799452,176.1683726,263.3852231,0.710785714,0.709991085,0.714679479,0.710365097,0.843081084,0.842609687,0.845387177,0.842831594,Hibiscus Leaf
3.597273838,3.442993215,2.582827075,3.505943372,0.958479885,0.959765422,0.973119852,0.96031184,0.831306453,0.833215522,0.839949121,0.831470972,282.8470659,274.9825287,182.739691,271.2480428,0.661405796,0.66025835,0.665162805,0.66030028,0.813268588,0.812562828,0.815575138,0.812588629,Hibiscus Leaf
3.070882819,2.922475209,2.28042652,3.067764875,0.960703251,0.961380977,0.973011744,0.960685804,0.861644013,0.863649944,0.867761386,0.861337307,239.7789703,236.458292,164.3172724,240.7147312,0.718442105,0.717493017,0.722010958,0.717845766,0.847609642,0.847049595,0.84971228,0.847257792,Hibiscus Leaf
2.503703319,2.342164666,1.893356921,2.509394572,0.957106301,0.959319842,0.969470561,0.956031636,0.899788169,0.901946124,0.904575663,0.899390938,225.6983874,214.8363648,160.2692807,232.2017419,0.790916629,0.790402319,0.793744329,0.790233481,0.889334937,0.889045735,0.890923301,0.888950775,Hibiscus Leaf
1.470334468,1.244252349,0.891584612,1.376702766,0.916061272,0.931692049,0.95323167,0.921381902,0.965255683,0.966106201,0.968499454,0.965879851,229.2246355,187.285184,127.3964755,215.5533077,0.923756734,0.924481342,0.926569618,0.92386675,0.961122643,0.961499528,0.962584863,0.961179874,Orthosiphon Aristatus
2.564567686,2.311906315,1.366783633,2.199556367,0.930655014,0.940048662,0.968289471,0.94124225,0.929173895,0.92993014,0.936535531,0.931640598,350.9483095,304.5700548,160.0973376,298.5062826,0.849477055,0.850134643,0.855221306,0.850520026,0.921670795,0.922027463,0.924781761,0.922236426,Orthosiphon Aristatus
1.526910783,1.256563152,0.849975862,1.372468685,0.921911816,0.93896685,0.961089342,0.929994022,0.962432295,0.963694014,0.966947324,0.963450233,236.0961174,185.2661991,117.349903,212.5032294,0.917367408,0.918225608,0.920485911,0.917656868,0.957792988,0.958240893,0.95941957,0.957944084,Orthosiphon Aristatus
2.534733231,2.223988779,1.328719499,2.194996086,0.929509099,0.940482486,0.968620211,0.940080888,0.930858622,0.932210106,0.938024225,0.933129304,365.6952494,309.9503523,162.4008333,312.0417602,0.850285529,0.851169561,0.856066492,0.851242162,0.922109283,0.922588511,0.925238613,0.922627857,Orthosiphon Aristatus
2.232022662,1.998081942,1.110482541,1.938837422,0.918911929,0.930060395,0.96656338,0.931601223,0.943255024,0.943919837,0.948781136,0.944536015,319.4377907,276.5924061,131.3974475,270.4988453,0.875505127,0.876202209,0.881249033,0.876464913,0.935684309,0.936056734,0.938748653,0.936197048,Orthosiphon Aristatus
1.377062813,1.199086639,0.699507836,1.139457203,0.901448493,0.917206349,0.956639448,0.92077738,0.971657533,0.972281603,0.975141929,0.972804013,226.3020869,190.883964,99.31572689,182.6508155,0.938306307,0.938894945,0.941386068,0.939122543,0.968662122,0.968965915,0.970250518,0.969083352,Orthosiphon Aristatus
1.971653369,1.692680063,0.906689736,1.709864301,0.910727952,0.926325522,0.965655724,0.924089553,0.955681352,0.956843176,0.961093167,0.957046274,311.0809532,257.744572,119.3797568,265.5669428,0.90250679,0.903519774,0.907835044,0.903364662,0.950003574,0.950536571,0.95280378,0.950454976,Orthosiphon Aristatus
2.491092544,2.176461378,1.168421155,2.130003914,0.928837122,0.940073866,0.972713439,0.940753872,0.931247381,0.93268631,0.939121588,0.933552222,352.7073729,298.1520159,134.9156193,294.768763,0.850041221,0.85109265,0.856739452,0.851237397,0.921976801,0.922546828,0.92560221,0.922625274,Orthosiphon Aristatus
2.308830791,2.064391962,1.118213306,1.958605167,0.921574219,0.931951653,0.968395471,0.935970244,0.94130941,0.94258803,0.947933698,0.942823853,313.2491229,272.8570459,125.9262629,256.743489,0.873693873,0.874510933,0.879977912,0.875072355,0.934715932,0.935152893,0.938071379,0.935453021,Orthosiphon Aristatus
2.79544037,2.427740084,1.318474454,2.451298278,0.924930619,0.937228798,0.970733518,0.935968702,0.925799789,0.927316332,0.933857907,0.927575234,404.0561345,339.1479776,157.1478339,345.9561782,0.838798374,0.839969702,0.846172716,0.839724751,0.915859364,0.91649861,0.919876468,0.916364966,Orthosiphon Aristatus
2.414953611,2.077387787,1.104177399,2.100893789,0.920585891,0.934223022,0.970012538,0.932642069,0.941759453,0.942966869,0.948373573,0.943316679,386.2028574,321.124328,145.4777943,328.8425692,0.869552624,0.870709589,0.875844847,0.870545486,0.932498056,0.933118207,0.935865828,0.933030271,Orthosiphon Aristatus
2.100048078,1.737160752,1.029533076,1.924693372,0.911830505,0.930526029,0.963290863,0.920871387,0.947977796,0.949291143,0.953489585,0.948640821,310.8070571,245.8612539,129.0853916,280.0280402,0.882815905,0.884306888,0.888662585,0.883429961,0.939582836,0.940375929,0.942689018,0.939909549,Orthosiphon Aristatus
2.202604018,1.938322025,1.116897844,1.893195459,0.932646886,0.943544719,0.971269586,0.943030588,0.936066401,0.937076092,0.942729059,0.938393336,297.5845981,250.3969402,126.6309872,252.6772769,0.861235479,0.862061758,0.866747052,0.862158946,0.928027736,0.928472809,0.930992509,0.928525145,Orthosiphon Aristatus
1.941474571,1.673147182,0.923641689,1.643710856,0.912321202,0.928285927,0.965745858,0.927653904,0.954328147,0.955040903,0.959315014,0.955739768,285.8588711,234.7328158,111.4012254,236.8015397,0.900223768,0.901213578,0.90558819,0.901399369,0.948801227,0.949322695,0.951623975,0.949420544,Orthosiphon Aristatus
2.664797682,2.397853601,1.390753539,2.317732255,0.932383669,0.94090459,0.970194633,0.943464501,0.922516983,0.923618373,0.929889468,0.924293915,361.7180995,317.3306563,159.0664438,303.5844402,0.82909178,0.829954594,0.835879898,0.83013316,0.910544771,0.911018438,0.914264676,0.911116436,Orthosiphon Aristatus
2.374593934,2.0314131,1.139312526,2.01533142,0.92360689,0.938079515,0.969933551,0.936611638,0.939422309,0.940689187,0.946245169,0.941312628,352.8945529,287.1474491,138.5520984,293.9545211,0.868263058,0.869511253,0.874366063,0.869432177,0.931806341,0.932475873,0.935075432,0.932433471,Orthosiphon Aristatus
1.518867434,1.33315501,0.92309736,1.29513309,0.920545388,0.93310505,0.955773871,0.933135684,0.963683743,0.964221944,0.967486737,0.965034506,238.4852127,201.5872782,132.4132881,201.4949635,0.91739277,0.917694723,0.920380639,0.91825118,0.957806228,0.957963842,0.959364706,0.958254236,Orthosiphon Aristatus
2.287371034,2.140005219,1.270003272,1.983109342,0.927444976,0.932955163,0.964384485,0.938766247,0.939378075,0.940120407,0.945527365,0.941232035,340.5887237,315.9401553,166.7800815,288.5561717,0.865322215,0.865524004,0.870388752,0.866210317,0.93022697,0.930335426,0.932946275,0.930704205,Orthosiphon Aristatus
2.203383664,1.92950809,1.150263902,1.908448591,0.931382098,0.943195751,0.969149664,0.940737656,0.936154189,0.93725498,0.94387423,0.938683051,296.9205866,246.7489366,133.1705401,257.4265201,0.861248414,0.862092893,0.866591513,0.862087312,0.928034705,0.928489576,0.930908972,0.928486571,Orthosiphon Aristatus
2.643994127,2.366068633,1.265052473,2.234799061,0.927832055,0.938786071,0.971865481,0.940069394,0.927966879,0.928524973,0.935521595,0.930496197,372.100269,316.8244911,144.714587,310.1824047,0.841854928,0.842729664,0.84893061,0.84317923,0.917526527,0.918003085,0.921374305,0.918247913,Orthosiphon Aristatus
2.102270069,1.964085334,1.321170177,1.878235908,0.929550449,0.935343747,0.959585141,0.937368869,0.944048054,0.944449004,0.949139968,0.946074523,307.9270121,283.7062435,176.215943,274.8201788,0.878017801,0.878145621,0.881894875,0.878561745,0.937026041,0.937094244,0.939092581,0.937316246,Orthosiphon Aristatus
2.533966579,2.21437239,1.29841205,2.267249478,0.931292511,0.9430594,0.970782457,0.939692717,0.929250739,0.930823677,0.936280736,0.930580836,335.9530653,279.4819611,142.5189592,296.0066741,0.845445517,0.846679151,0.852304931,0.846337188,0.919481113,0.9201517,0.923203624,0.919965862,Orthosiphon Aristatus
2.064808077,1.735575418,0.962023348,1.783957463,0.922548163,0.937512299,0.969661463,0.934445396,0.947833729,0.94930481,0.954151453,0.949435146,311.032979,251.922547,121.5341388,264.2869324,0.886279683,0.887578819,0.891828676,0.887192041,0.941424284,0.942114016,0.944366812,0.941908722,Orthosiphon Aristatus
2.547948232,2.335060021,1.37284253,2.206634916,0.931761794,0.93814738,0.96813438,0.944126113,0.925913064,0.927315865,0.932867527,0.927381686,334.9231789,304.7373499,156.0267045,275.2811456,0.839404101,0.840022286,0.845658887,0.84052465,0.916189992,0.916527297,0.919597133,0.916801314,Orthosiphon Aristatus
1.752189506,1.516662317,0.979169704,1.523055846,0.928996235,0.940997245,0.965524271,0.939826126,0.952199107,0.953129472,0.956495413,0.953067622,257.1712557,214.5448134,124.5601467,218.8032163,0.894513234,0.895198543,0.898278435,0.895180012,0.945787098,0.946149324,0.947775519,0.946139531,Orthosiphon Aristatus
2.726636607,2.321659708,1.353343896,2.423023225,0.933512758,0.945547712,0.97217989,0.942056629,0.923326551,0.925290863,0.932356828,0.925213879,406.7518582,334.3852623,169.7913082,355.8236039,0.831229411,0.832512955,0.837446496,0.83180523,0.911717835,0.912421479,0.915121028,0.912033569,Orthosiphon Aristatus
1.765125133,1.605995564,1.05274481,1.516107777,0.928558623,0.93660158,0.962320159,0.940245758,0.952850534,0.953527448,0.957302346,0.954362467,263.2627797,234.5431172,138.5075218,221.0614431,0.893641312,0.893890749,0.897302575,0.894483202,0.945326035,0.945457957,0.947260564,0.945771221,Orthosiphon Aristatus
2.440097196,2.180043058,1.232528828,2.019017484,0.931900303,0.941591509,0.973052649,0.945386773,0.928711275,0.929930828,0.935382434,0.93078075,296.6768497,255.431798,117.1134893,238.834362,0.85018861,0.850987938,0.856526603,0.851608062,0.922056728,0.922490075,0.925487225,0.922826128,Orthosiphon Aristatus
2.043400296,1.827302975,1.16190217,1.771927192,0.935611234,0.944276756,0.967854159,0.945512526,0.940482727,0.941758515,0.946544778,0.942003527,293.5695509,255.0450548,146.2062876,249.3889418,0.869382929,0.869760498,0.873542421,0.870101159,0.932407062,0.93260951,0.934634913,0.932792131,Orthosiphon Aristatus
2.457086983,2.17325809,1.202318581,2.047560021,0.935165179,0.944035691,0.973592607,0.947720719,0.929158222,0.930854037,0.937456438,0.931058362,322.4352634,279.3857972,131.0126006,260.9893463,0.849093049,0.849821245,0.855094807,0.85037471,0.921462451,0.921857497,0.924713365,0.922157638,Orthosiphon Aristatus
1.372534369,1.500554541,1.337188995,1.57316023,0.966118164,0.960350782,0.963347362,0.95601844,0.934850242,0.934374606,0.936257571,0.933990228,120.8217989,141.9297169,130.3875297,157.4379175,0.8550242,0.853644563,0.85513029,0.853270875,0.924675186,0.923928873,0.924732551,0.923726623,Bowl Leaf
1.174510772,1.202981472,1.032215839,1.266897182,0.960364758,0.957850506,0.963764422,0.953334925,0.951188173,0.951376266,0.953081633,0.950810056,96.98566101,103.5430193,88.44783354,114.6358429,0.894431291,0.893617103,0.894864716,0.893345682,0.945743776,0.94531323,0.945972894,0.945169658,Bowl Leaf
2.792659633,2.963217641,2.635957452,3.000541493,0.974326783,0.970074236,0.974094425,0.96972364,0.79529189,0.793467354,0.798055161,0.793459802,144.299592,168.6883612,145.3399301,170.6646334,0.574562199,0.571748055,0.575487017,0.572087502,0.757998812,0.756140235,0.758608606,0.756364662,Bowl Leaf
2.002325944,2.156139092,1.935198955,2.217627871,0.974081602,0.969737275,0.973007275,0.967413667,0.891246631,0.889609336,0.892626471,0.890069319,124.2639427,145.6145355,129.121745,156.7949896,0.768112334,0.765991411,0.76824024,0.765842941,0.876420181,0.875209353,0.876493149,0.875124529,Bowl Leaf
3.390310299,3.611893267,3.317560759,3.634655532,0.974368313,0.971343119,0.972393745,0.968553189,0.806009653,0.803621134,0.807983938,0.805336856,217.8056732,244.2403575,234.1425623,268.0187109,0.59529409,0.592776,0.595823872,0.592551258,0.771553038,0.769919476,0.771896283,0.769773511,Bowl Leaf
2.006912862,2.059955637,1.682118476,2.090859864,0.966106235,0.962832888,0.972512093,0.963237696,0.904924736,0.905080705,0.907932185,0.904415001,140.0545362,154.1476318,113.3206258,152.4687239,0.79833508,0.796881866,0.799428827,0.796934021,0.893495988,0.892682399,0.894107839,0.892711611,Bowl Leaf
2.681131266,2.76240214,2.484381328,2.84355428,0.968267385,0.966362177,0.968863034,0.962326639,0.866798662,0.866305076,0.869371951,0.866062631,184.2717131,196.006648,180.4215762,219.521614,0.714860916,0.713331101,0.71565844,0.712455419,0.84549448,0.844589309,0.84596598,0.844070743,Bowl Leaf
4.643363913,4.889020094,4.166616446,4.833729123,0.971876598,0.969423477,0.974349084,0.968789161,0.7521837,0.750081585,0.757728232,0.751606961,396.3739312,432.0316545,360.9527568,440.9942328,0.497569146,0.494899002,0.498981516,0.494927792,0.705385813,0.703490584,0.706386237,0.703511046,Bowl Leaf
3.637217703,3.830486691,3.37343222,3.738171973,0.972547052,0.969339562,0.974631857,0.97073865,0.75853407,0.756826702,0.762420991,0.757365707,232.8729437,260.7425561,214.8427311,248.8444285,0.504194283,0.501198081,0.505191937,0.501894693,0.710066393,0.707953445,0.710768553,0.708445265,Bowl Leaf
3.191617506,3.421946764,3.019923081,3.371503132,0.976481172,0.973395135,0.975952745,0.972773088,0.808620985,0.806649567,0.811724785,0.807770627,259.2579914,294.1418124,264.5901755,301.0191284,0.588264342,0.585752939,0.589163115,0.585847481,0.766983925,0.76534498,0.767569616,0.765406742,Bowl Leaf
4.478241378,4.601526618,4.220621636,4.816466597,0.97526364,0.973715211,0.975630277,0.971292309,0.720341983,0.720029146,0.72435889,0.717495636,360.7198082,384.1340879,354.8841584,419.5431302,0.4447461,0.442068375,0.445958528,0.441795501,0.66689287,0.664882226,0.667801264,0.66467699,Bowl Leaf
3.762480834,3.92358429,3.472435256,4.020713727,0.975368793,0.972984705,0.976878658,0.970275853,0.76698735,0.764519314,0.769282245,0.765489766,201.0879701,221.1542602,188.436124,243.3296255,0.5390394,0.536049899,0.53972654,0.535786926,0.734193027,0.732154286,0.734660834,0.731974676,Bowl Leaf
3.215091349,3.30335334,2.883238238,3.35786143,0.974192988,0.972692484,0.975241869,0.970383012,0.827108659,0.825733971,0.831199311,0.826766644,292.136542,310.0796516,279.7163205,336.303934,0.623427801,0.621453336,0.624932572,0.621351345,0.789574443,0.788323116,0.790526769,0.788258426,Bowl Leaf
3.707782167,3.990448852,3.489199286,3.920857255,0.97516327,0.971345198,0.975012951,0.971833837,0.778962697,0.777432807,0.7833328,0.778579189,344.4005432,398.4081224,345.8995908,391.6142354,0.532313383,0.529513903,0.533208592,0.529847129,0.729598097,0.72767706,0.730211334,0.727905989,Bowl Leaf
1.960432963,2.116649269,1.786772163,2.03894833,0.972192866,0.968424344,0.975007729,0.970306826,0.889064202,0.887835088,0.890668711,0.888452984,158.5802386,180.7130611,142.207953,169.9392876,0.755905839,0.753915608,0.756476212,0.754284277,0.869428456,0.868283138,0.86975641,0.86849541,Bowl Leaf
3.519289742,3.750182672,3.328272372,3.705910752,0.974593866,0.971575123,0.974008082,0.970197979,0.804694803,0.802861011,0.80841202,0.80390408,290.4698602,325.9477688,296.6113201,341.7394703,0.591507901,0.588998112,0.592172575,0.588983747,0.769095509,0.767462124,0.769527501,0.767452765,Bowl Leaf
6.422717586,6.8284512,5.930902646,6.60183977,0.967667108,0.964166344,0.970211679,0.963908031,0.584100416,0.579339219,0.590109798,0.584275278,353.5196016,392.0084029,325.5819749,394.8342641,0.262671541,0.259710481,0.264577512,0.260048476,0.512514918,0.509617976,0.514370987,0.509949484,Bowl Leaf
2.693800515,2.742777923,2.334762196,2.797918841,0.964898964,0.964557808,0.969853542,0.961237129,0.879028289,0.877584491,0.881390726,0.878716491,291.0445893,294.9026292,249.4120666,322.5328875,0.738079522,0.736795144,0.739803567,0.736471052,0.859115546,0.858367721,0.860118345,0.858178916,Bowl Leaf
4.271888563,4.617719207,4.170199944,4.530734603,0.973704638,0.969871139,0.972559771,0.969504644,0.762771984,0.76014584,0.764648719,0.761376991,340.7675225,391.4724491,355.0145835,396.2344076,0.520451474,0.517769295,0.521379382,0.517742705,0.721423228,0.719561877,0.722066051,0.719543401,Bowl Leaf
3.367239273,3.598055846,3.259855429,3.615455376,0.975549411,0.972177605,0.974834601,0.97186965,0.802854825,0.801328485,0.80615624,0.801794416,293.079394,334.4721621,301.0908867,338.1743019,0.583119943,0.580459761,0.583805837,0.580603374,0.763622906,0.761879099,0.764071879,0.761973342,Bowl Leaf
4.561228202,4.773538622,4.241591254,4.766597077,0.973213418,0.971125642,0.974373745,0.970107177,0.72852452,0.726101099,0.733032885,0.727916784,414.156397,447.4208312,395.6636113,463.2023878,0.44988815,0.447239301,0.451205478,0.447203459,0.67073702,0.668759524,0.671718303,0.668732726,Bowl Leaf
4.291028873,4.431145616,4.023095092,4.673727818,0.977320295,0.975504503,0.976628627,0.97205178,0.727554718,0.726334157,0.733456942,0.725169841,327.2617662,354.2612735,336.7609587,404.1955963,0.455809189,0.453328219,0.457036463,0.45269457,0.675136423,0.673296531,0.67604472,0.67282581,Bowl Leaf
2.652362328,2.834955637,2.421154949,2.775221816,0.974272434,0.970062985,0.975691687,0.970408519,0.857627659,0.856151922,0.860239228,0.856852462,164.6128148,192.195244,155.2001931,189.9769181,0.70092869,0.698723938,0.701624858,0.698827437,0.837214841,0.835897086,0.837630502,0.835958993,Bowl Leaf
4.99469191,5.245283142,4.667314677,5.272801409,0.974432681,0.97145537,0.9747614,0.970997148,0.707450668,0.705674972,0.712620245,0.706137908,392.3881338,438.9977492,386.8306781,446.0448982,0.430423003,0.427631381,0.431788071,0.42757907,0.65606631,0.653935304,0.657105829,0.653895305,Bowl Leaf
2.253651342,2.53904619,2.319851476,2.589992171,0.976233784,0.967983827,0.970579864,0.968801565,0.852356274,0.851362148,0.853588659,0.849506437,133.4000299,180.3104645,164.7864903,175.7050822,0.689327667,0.686455052,0.689025076,0.68630893,0.830257591,0.82852583,0.830075344,0.828437644,Bowl Leaf
1.753417448,1.908520355,1.644507949,1.906360908,0.973742207,0.968750265,0.973126988,0.968704446,0.905983857,0.905136135,0.907898311,0.904819659,121.6419216,145.3005611,124.2036502,145.5136026,0.797187691,0.795369789,0.797369061,0.795387159,0.892853679,0.891835068,0.89295524,0.891844807,Bowl Leaf
2.99187219,3.082541754,2.732711891,3.177433455,0.969325767,0.966952306,0.972872082,0.967285002,0.853329616,0.853521556,0.85488106,0.851057534,216.2876374,233.8095838,190.8757472,231.4557868,0.696027604,0.69377794,0.696701103,0.694184507,0.834282688,0.832933335,0.83468623,0.833177356,Bowl Leaf
2.126952364,2.224484603,1.9913037,2.305395355,0.969136775,0.965801246,0.970743537,0.964081672,0.8774325,0.875594681,0.878142727,0.875757061,131.2867343,145.9861365,124.1769069,153.3265788,0.73800278,0.736074563,0.738489972,0.735783668,0.859070882,0.857947879,0.859354393,0.857778333,Bowl Leaf
